text,label,predict_prob,sim_label,predict_label
ko cần mấy bà share bài ổng cũng tự lên núi tu à :))),0.0,0.0013655597576871514,0,0
Nguyễn Ngân Nhi ổng đi vs cung ko yên nữa,0.3094840977843185,0.006708205211907625,0,0
Xù Choe đi tu đi,0.3094840977843185,0.044183019548654556,0,0
Thầy ỉa cũng đéo yên vs lũ kền kền này.,2.16638868449023,0.976344883441925,1,1
"Không biết kiếm được bao nhiêu tiền nhưng trước mắt thấy nghiệp hơi nặng, cả việc thầy vào nhà vệ sinh củng không tha, không biết mấy thánh cầm máy quay có suy nghỉ gì khi đặt bản thân vào trường hợp đang đi vệ sinh mà bị bao vây quay lén như vậy nhỉ ?",1.5474204889215928,0.9379889965057373,1,1
Bọn youtuber với Tiktoker làm phiền hết sức luôn,0.6189681955686371,0.001409156247973442,1,0
Sao mà lì quá dị 🥲,0.9284522933529556,0.14038485288619995,1,0
Mấy người quay vậy có được tiền không nhie,1.8569045867059115,0.3918517231941223,1,0
Có khi nào vào nhặt cục cứt xá lợi ko ta,0.6189681955686371,0.9976563453674316,1,1
Kiếp nạn lớn nhất của thầy,0.9284522933529556,0.24616046249866486,1,0
Gặp phải khầy này chỉ có tắt điện,0.6189681955686371,0.037824392318725586,1,0
Bọn điên. Bảo sao thầy phải trốn lên núi. Thương thầy quá,2.16638868449023,0.7043578028678894,1,1
Khùng trời,0.9284522933529556,0.6600949764251709,1,1
Tu cũng đ yên 😆,0.3094840977843185,0.0013559374492615461,0,0
"Đúng với câu ,Phật ơi con tu mà quỷ nó cứ ám.",2.7853568800588677,0.8577570915222168,1,1
Cái đám này đang nghĩ gì trong đầu vậy?,0.9284522933529556,0.7617590427398682,1,1
Hải Đỗ khầy mệt lắm rồi mấy đứa ơi,0.9284522933529556,0.802894115447998,1,1
Lại Huy Khanh hôm qua vừa thắc mắc. Ẻ cũng ko yên🥲,0.0,0.001838118303567171,0,0
"Làm riết nhiều cái thấy mệt mỏi dễ sợ. Đói content tới mức như vậy sao ???\nMọi người đừng vào xem, vào like hay share các tin tức về thầy nữa. Bị giảm tương tác, mất like, mất view là các YouTuber này tự động bỏ đi nơi khác à.",0.6189681955686371,0.0019071717979386449,1,0
Đi tu tập mà mỗi ngày phải tiếp chuyện với hàng trăm bá tánh thôi là đủ kiệt sức rồi.,0.3094840977843185,0.0026269482914358377,0,0
"lên báo năn nỉ về nhà đi làm việc nhà ,, mà còn vậy toàn dân lỗ tai cây :)))))))))",0.0,0.9696968793869019,0,1
Chịu mấy ông mấy bà luôn. Tu cũng ko đc yên thân.,0.3094840977843185,0.0013972484739497304,0,0
Nghiệp quá. Để thầy yên ổn giùm,1.5474204889215928,0.1577582061290741,1,0
"Tha cho họ đi, ác quá ác",3.4043250756275043,0.9961845278739929,1,1
Tình hình hiện nay thất nghiệp nhiều vậy sao,1.2379363911372745,0.0013863674830645323,1,0
Tu rồi mà cũng k yên trách sao ngoài đời toàn âm binh ám 😂,0.6189681955686371,0.6022909879684448,1,1
Nói dân trí thấp lại giãy nảy,2.4758727822745485,0.8023783564567566,1,1
Đôi khi cần sự yên tĩnh cũng khó,0.6189681955686371,0.0013552982127293944,1,0
Chắc là gặp được sư rồi cả đời an yên … không cần làm mà vẫn có ăn….. ăn xin 🙏🏿,0.9284522933529556,0.8168399333953857,1,1
"Thời này tu nhanh đắc đạo hơn ngày xưa quá , nhiều ma sự dễ sợ 😂😂",1.2379363911372745,0.4568638205528259,1,0
Dân trí thấp thật sự,2.7853568800588677,0.13990069925785065,1,0
Ánh Tuyết Nguyễn Thịphàm tục ở đời con chưa bao thấy sư thầy đi tolet . Mô phật 🪷,0.3094840977843185,0.001415626029483974,0,0
Muốn xem con cặk của thầy có to như Tokuda ko,0.6189681955686371,0.867074191570282,1,1
Phương Phương tức ghê honggggg,0.6189681955686371,0.0014432973694056273,1,0
Ở hiền gặp phiền v trời,0.6189681955686371,0.0014095455408096313,1,0
áp lực tu tập,0.3094840977843185,0.001427039154805243,0,0
Ma quỷ sư ko ngại chỉ sợ kềnh kềnh nó bu đông quá,1.2379363911372745,0.9253549575805664,1,1
Lũ điên này . Làm phiền thầy .,2.7853568800588677,0.9602439999580383,1,1
Kiếp nạn thời 4.0 của thầy,0.0,0.002654226729646325,0,0
Kiếp nạn thứ 81 của THẦY,0.6189681955686371,0.4612208902835846,1,0
Vô duyên dữ luôn,2.16638868449023,0.028453150764107704,1,0
Thầy mà đi ỉe có người xin cả cứt,0.9284522933529556,0.46663573384284973,1,0
Kiếp nạn thật sự,0.6189681955686371,0.5687990784645081,1,1
Ác quá trời ơi,1.8569045867059115,0.841343104839325,1,1
Hành thầy dữ vậy bây! Mà bây thấy gì trong đó????,0.6189681955686371,0.6608729958534241,1,1
Tâm tĩnh Huệ phát. Cứ ùn ùn thế này thì dở rồi,1.8569045867059115,0.0013670821208506823,1,0
Kiếp nạn thứ 83,0.6189681955686371,0.31430384516716003,1,0
Riết nhìn như bầy yêu quái á,1.5474204889215928,0.04571393132209778,1,0
Tha cho thầy đi tr :(,0.6189681955686371,0.001347163924947381,1,0
Khanh Pham,0.0,0.001349822385236621,0,0
T người Công Giáo mà nhìn lũ này quấy rối người tu hành như này t cũng bực thay 😾😾😾,2.4758727822745485,0.9702694416046143,1,1
Bu chi rãnh ghê rứa trời mấy ng này k có công chuyện làm hả,1.8569045867059115,0.9086965918540955,1,1
Kiếp nạn 81 của thầy,0.3094840977843185,0.04316607117652893,0,0
Để yên cho thầy tu dfi mấy ngưu ma vương ơi,0.6189681955686371,0.09646593034267426,1,0
Trời đất ơi 😭,3.4043250756275043,0.12338763475418091,1,0
Toàn thứ gì ko âm binh hột vịt lộn thiệt chứ :),1.8569045867059115,0.6205421686172485,1,1
Thầy ném ra cho cục cho bọn nó hửi :))),0.9284522933529556,0.9973666071891785,1,1
Lũ rảnh rỗi,0.9284522933529556,0.0014493108028545976,1,0
"bãi 🫘💩 nào cũng có dấu răng bọn yt, tiktok",1.5474204889215928,0.6439305543899536,1,1
Rồi có thằng toptop nào lẻn vào quay ông đang vệ sinh không ... thật không hiểu nổi bọn này .,2.16638868449023,0.9460067749023438,1,1
Michael Nguyen,0.0,0.0013669468462467194,0,0
Sao mà khổ quá vậy trờii,0.0,0.19823622703552246,0,0
Bình tĩnh dùm cái,0.6189681955686371,0.7809691429138184,1,1
Mấy yêu quái này ám thầy phải cần có tôn ngộ không,3.0948409778431856,0.26512569189071655,1,0
Đúng là mấy người này k biết điều,1.2379363911372745,0.0014981883578002453,1,0
Hỏng mấy kéo qua bu coi mấy má tập dô ga dùm cái dc khum mấy tra mấy mẹ Lam Ngoc Dieu Bich Phượng,1.8569045867059115,0.9936798810958862,1,1
Sao bọn này không quay mấy tay thích cúng tiền vs giải oan kiếp trước nhỉ,4.023293271196142,0.9415008425712585,1,1
"Mê muội. Tu tập là do ng ta lựa chọn, để cho ông ấy được yên.",1.5474204889215928,0.07808032631874084,1,0
Thầy trăm ngàn bề khổ mà cũng phải đích thân đi ỉa à 🐧,1.2379363911372745,0.002234639832749963,1,0
"Nói ra thì mích lòng.... Rồi chúng ghét :))) người ta muốn đi tìm , """"giải thoát trần tục,,,"""" CHÂN LÝ,MÀ CŨNG KHÔNG ĐUOC YÊN,,,",1.5474204889215928,0.26415643095970154,1,0
"má, tội thầy quá",2.16638868449023,0.7888230681419373,1,1
🤣🤣🤣 đi toilet cũng chực chờ 🤣🤣🤣,0.3094840977843185,0.7853795886039734,0,1
Quá khổ ik lẫn,0.3094840977843185,0.17737357318401337,0,0
🥲 đi rừng cho thanh tịnh,0.9284522933529556,0.001537541626021266,1,0
"Sư cũng mắc đi ""queo câm"" ạ 🙃🤭",0.9284522933529556,0.9930251836776733,1,1
Bầy yêu quái quỹ ma,1.8569045867059115,0.6818037033081055,1,1
Ỉa vs đái cho 1thần 1 ít cho nó ăn uống là nó hết đi theo à . Vãi mấy khứa YouTube thịt,1.2379363911372745,0.7878337502479553,1,1
Não bây sao vậy bây,0.9284522933529556,0.9085822105407715,1,1
Khiếp nạn này dai như quá😂,0.9284522933529556,0.8790026307106018,1,1
Nguyễn Thị Thúy,0.6189681955686371,0.0029165775049477816,1,0
Đi ẻ cũng không yên.😆,0.0,0.0014612622326239944,0,0
kiep nan thu 81 cua thay,0.6189681955686371,0.002568471245467663,1,0
Như bầy kềnh kềnh đói vậy,1.2379363911372745,0.0022655967622995377,1,0
t nói lì dữ lắm lì mà,0.3094840977843185,0.41309720277786255,0,0
Kiếp nạn truyền thông. Qua đc kiếp nạn này có khi thầy lên 9 quả luôn😂😂😂,0.9284522933529556,0.888473629951477,1,1
Tu cũng ko yên nửa,0.3094840977843185,0.0014523903373628855,0,0
Kền kền kiếm tiền trên thân xác của thầy,0.9284522933529556,0.06458889693021774,1,0
Nói thì nặng lời chứ như đám tà ma trong TDK đi quấy nhiều ĐT lấy kinh v á.,3.0948409778431856,0.7150715589523315,1,1
Mệt mỏi luôn á tr,0.9284522933529556,0.001380962086841464,1,0
"Thầy said "" kiếp nạn vây quanh ta từ những thứ đời thường nhất "". Đây có vẻ là người của bọn tú bẩn cố gây mất an ninh trật tự để lấy lại nồi cơm rồi chứ chúng phật tử toàn đứng từ xa chắp lạy chứ ai mà hành xử như vậy bao giờ .",2.16638868449023,0.5582025051116943,1,1
Chán thât chắc thầy sẽ ẩn tu thôi toan ý thưc kém kiêp nạn gì của thầy đây,1.5474204889215928,0.6813299655914307,1,1
"Thầy như kiểu đường tăng đi lấy kinh ,xong trên đường đi toàn gặp yêu quái ấy nhả:)))",2.16638868449023,0.5552363395690918,1,1
Đất nước Phật giáo Nepel tu nhiều mà ít thành chảnh quả là do bên đó không có bọn quỷ ma quấy phá! Chứ VN mà tụ thành tâm là đắc đạo liền! Quỷ ma tùm lum nó tao sóng gió chướng ngại vật tùm lùm nên thành đạo nhanh!,1.5474204889215928,0.8703500628471375,1,1
Kim Phượng Ngọc Phụng,0.9284522933529556,0.0020458437502384186,1,0
Chừng nào mày hết đăng chúng nó hết bu,1.5474204889215928,0.9977266192436218,1,1
Ui là chời. Lạy mấy ôg bà cố nội lun á.có cần thọt lun cái camera vào cửa thôg hơi toalet lun hok chời.đi ị cũg hok yên với lũ này,0.9284522933529556,0.0014247605577111244,1,0
Mệt thiệt chứ,0.9284522933529556,0.008476217277348042,1,0
Thấy muốn tu mà tụi bây cản thầy quá,2.16638868449023,0.20099398493766785,1,0
"Bôi bát, toilet mà cũng bu",0.6189681955686371,0.842011034488678,1,1
Soi thầy ẻ hử 😂,0.6189681955686371,0.0013645562576130033,1,0
Mỹ Ngân Hoàng Thắng,0.9284522933529556,0.0014624065952375531,1,0
Kiếp nạn này của thầy còn hơn 81 kiếp nạn của Đường Tăng,0.3094840977843185,0.4175514280796051,0,0
Diễm Nguyễn nhìn mà tức á,0.0,0.0013651371700689197,0,0
Nhìn mấy thằng cầm điện thoại có hãm ko😤,1.2379363911372745,0.9866728782653809,1,1
"Mong Thầy thoát được kiếp nạn youtuber, tiktoker này 🥹",0.3094840977843185,0.0014653507387265563,0,0
Tụi nó kím Xá Lợi Shit,3.0948409778431856,0.1314704418182373,1,0
Ẻ ra là bọn bay nhặt luôn về thờ hả.phiền ngkh😡,1.2379363911372745,0.9487679600715637,1,1
Đai cũng k yên,0.0,0.0018452871590852737,0,0
Thầy ráng cho qua kiếp nạn.,0.6189681955686371,0.3111531436443329,1,0
Bon vô học. Có mồm ăn nhưng không có đầu óc.,2.16638868449023,0.9930994510650635,1,1
Tha cho ngta đi.,1.2379363911372745,0.09635896235704422,1,0
Cho chúng nó mỗi đứa một cục xít,1.8569045867059115,0.9135972857475281,1,1
Thầy đâu muốn như này hu hu . Kiếp nạn của thầy. Ai cứu thầy đi,0.9284522933529556,0.0014870322775095701,1,0
Mấy người này chắc muốn hại thầy chứ ngưỡng mộ gì,3.0948409778431856,0.012471698224544525,1,0
Lũ kền kền bu quanh thầy. Quay phim chụp hình đủ kiểu.,0.0,0.004484518896788359,0,0
Tội nghịp thầy,1.2379363911372745,0.0014052337501198053,1,0
Thầy ra phát mỗi đứa 1 cục shit đi thầy,4.023293271196142,0.9842500686645508,1,1
Kiếp nạn của thầy 😂😂,0.0,0.018047094345092773,0,0
Thiệt luôn hả ta😔,0.9284522933529556,0.0013734283857047558,1,0
Bọn này chụp dk cồ cứt thầy chắc mang về thờ nhà chúng nó mất,1.8569045867059115,0.9890732169151306,1,1
Toàn bọn ruồi bu không vậy . Giờ toàn bọn đi cùng câu view câu like .,0.9284522933529556,0.3170466423034668,1,0
Trời ơi mệt giùm cho thầy rồi ạ,0.9284522933529556,0.7490975856781006,1,1
"Trời ơi r bu lại chi, chụp coi cục cức màu xanh hay màu đỏ hả bó tay thật. Đê yên cho ngta tu",1.2379363911372745,0.6725966334342957,1,1
Nín đái lun,1.2379363911372745,0.09826815873384476,1,0
Tha cho thầy đi cm,1.5474204889215928,0.6670622229576111,1,1
Ma chướng trên đường tu của thầy thôi mà,0.6189681955686371,0.0014269929379224777,1,0
Phương Thu Trần :)) cay thật. đi toilet mà gặp cảnh này,0.0,0.4001288115978241,0,0
Chắc c.ứt thầy thơm,0.6189681955686371,0.993889570236206,1,1
Tu cũng ko yên,0.3094840977843185,0.0013930697459727526,0,0
Đi ỉa cũng bu theo nữa trời,0.3094840977843185,0.013336913660168648,0,0
Đi ỉa củng hk yên,0.3094840977843185,0.0014042878756299615,0,0
Riết rồi hết Ý thức j lunk,1.5474204889215928,0.33660048246383667,1,0
Ỉa cũng ko yên,0.3094840977843185,0.001364471623674035,0,0
Úi ko hiểu cái xH này nữa 🤣,1.2379363911372745,0.5473200082778931,1,1
Cho đứa 1 cục dùng cho đắc đạo 😀😀😀😀😀,0.3094840977843185,0.6643919944763184,0,1
Trời ơi. Các anh quay cũng vừa phải thôi,0.0,0.0013712509535253048,0,0
Lậy tụi mày luôn,0.0,0.7036759853363037,0,1
Giải cứu thầy đi bây ơi 😬😬😬,0.6189681955686371,0.0013618076918646693,1,0
Ý thức chán,0.0,0.6607062220573425,0,1
ỉa cũng đéo yên🥲🥲,0.3094840977843185,0.9509721398353577,0,1
Đi ẻ cũng theo là sao?,0.0,0.0013611101312562823,0,0
Nhà Sư và bầy quỷ,2.16638868449023,0.9390968084335327,1,1
Hiểu ko nổi,0.9284522933529556,0.2348511517047882,1,0
Chán thật sự 😭,1.2379363911372745,0.9908879995346069,1,1
rồi đi theo chi vậy mn,0.9284522933529556,0.0013799354201182723,1,0
Ko hiểu họ quay để làm j @@,1.5474204889215928,0.07954221963882446,1,0
bị gi z trời,0.9284522933529556,0.001366815296933055,1,0
Vừa phải thôi,0.3094840977843185,0.0013932781293988228,0,0
Con cháu của quỷ vương à,1.5474204889215928,0.9324929714202881,1,1
Éo hiểu đc!!!,1.2379363911372745,0.9843032360076904,1,1
Thiệt hông vậy,0.9284522933529556,0.001649402198381722,1,0
Bu theo ún nc đái à,0.6189681955686371,0.0032945666462183,1,0
Phiền v trời,0.0,0.0013691226486116648,0,0
U mê cả 😞😞😞,0.9284522933529556,0.883777379989624,1,1
Đi ẻ cũng k tha lạy 😩,0.6189681955686371,0.05691177025437355,1,0
Dung la vi mieng com,0.9284522933529556,0.8276415467262268,1,1
S không ai nẻ vô đầu mấy thằng youtuber nhĩ,0.6189681955686371,0.0020419727079570293,1,0
Yêu ma đây chứ đâu,0.6189681955686371,0.33279281854629517,1,0
Đi ỉa cũng ko tha,1.8569045867059115,0.0020649749785661697,1,0
Ko hiểu nổi,0.3094840977843185,0.32248878479003906,0,0
Trời đất... vậy sao ổng ỉ.a đc??,1.8569045867059115,0.0013699091505259275,1,0
xin nước thánh à,0.6189681955686371,0.025268543511629105,1,0
Nhứt cái đầu.,2.4758727822745485,0.8631063103675842,1,1
Anh Sin t đứng đó mà tụi m không quây kkk,0.0,0.0014280029572546482,0,0
Bọn này bị j thế,3.0948409778431856,0.7773693799972534,1,1
Hại thầy và làm hỏng lý tưởng tu tập của thầy,1.5474204889215928,0.001578488969244063,1,0
Mấy này đơn giản vl chỉ cần làm gắt về an ninh mạng ai có dấu hiệu kênh k sạch hay câu view gây hưởng bla bla...tắt kiếm tiền k thì xóa mẹ kênh.sạch lại ngay,1.5474204889215928,0.778774619102478,1,1
thật là v luôn hả mng...??,1.5474204889215928,0.00147974060382694,1,0
Page đừng đanqg tin nữa là đc,2.16638868449023,0.0014105472946539521,1,0
Bảo Linh sao ý thức kém quá z m,0.9284522933529556,0.9971250891685486,1,1
T sợ bọn. Top top n còn thuê ng đi quay 24/24,0.3094840977843185,0.2670421600341797,0,0
Toàn bá dơ,1.5474204889215928,0.988561749458313,1,1
bu để ngửi sheet của khầy thơm hay thúi đó mà,1.5474204889215928,0.030467739328742027,1,0
Thu Phương đi đái mà tha đi tr 🤣,0.3094840977843185,0.8196722865104675,0,1
"Mới đầu là tu lẻ ko ai để ý, chừ là hơn 10 người theo là thành tu sỉ rồi 🥹",0.3094840977843185,0.051351502537727356,0,0
K hiểu nổi bọn này,0.9284522933529556,0.9473766088485718,1,1
chán thật chứ.. có cách nào phạt tụi lol này hk?,2.7853568800588677,0.9972860813140869,1,1
Tẩy chay mẹ cái bọn tiktok với youtube quay video thầy đi,0.3094840977843185,0.0015294768381863832,0,0
Botay khai thác v đủ r để Thầy tu đi mng,1.2379363911372745,0.001537333708256483,1,0
Y như 1 đám k/ền k/ền.,2.16638868449023,0.0028529709670692682,1,0
Bây ac zừa thôy,1.2379363911372745,0.005358612630516291,1,0
Nghe đến tiktok sợ vkl,1.8569045867059115,0.001531961839646101,1,0
Giờ mà cấm tiktok cái là lại không có ai ngay,0.3094840977843185,0.01937984488904476,0,0
Nhìn chán 🙂 Cường,0.6189681955686371,0.9896663427352905,1,1
You vs tup ăn ỉa ko yên,0.9284522933529556,0.001471799099817872,1,0
"Bảo Hân Ê riết rr làm khùng làm điên xàm l** nữa nạ, chắc kiếp nạn thứ 82 trên đường tu tập cụa ngta😳",2.16638868449023,0.9971505999565125,1,1
Chắc đám này ngồi chờ hót kít thầy,0.9284522933529556,0.0014327638782560825,1,0
TN Diễm khổ thân thầy ghê.,1.5474204889215928,0.0013629781315103173,1,0
sao tui đi to lét không ai đứng ngoài cửa chờ hết dị....??? a lố ???,0.9284522933529556,0.35647737979888916,1,0
Toàn youtuber với tóp tóper như mấy con ruồi vô văn hoá,0.3094840977843185,0.29048705101013184,0,0
Trang Hữu Thọ đi đái cũng đưa cái cam lên quay đc hay gê,0.9284522933529556,0.0014003162505105138,1,0
Nhân Đỗ điên hết rồi =]],0.3094840977843185,0.9694274663925171,0,1
Thanh Tâm mấy ng này phiền ghê,1.8569045867059115,0.06819339841604233,1,0
Tụi bây ác lắm Trần Thị Ngọc Thùy,1.2379363911372745,0.9850031733512878,1,1
Thục Vy là răng :))),0.3094840977843185,0.48463985323905945,0,0
Ải đé cũng k yên nứaMinh Tuấn,0.6189681955686371,0.990532636642456,1,1
"Cái này đc tính là tội quấy rối luôn r 🫠🫠🫠\nNhưng nơi riêng tư cá nhân như wc là ngta cấm cả việc lắp camera ,ở đây 1 nùi ng chỉa camera vô ổng\nLàm riết nó ko khác j quấy rối td 🫠",0.9284522933529556,0.005976017098873854,1,0
này là bu để đu top top ôi mạng xh 🤣,1.2379363911372745,0.9276307821273804,1,1
"Haizz tâm tu thán phục thì ít, mà hám fame thì nhiều",0.6189681955686371,0.43990835547447205,1,0
K pit óc chi nua,2.16638868449023,0.0013928388943895698,1,0
toàn các thanh niên bú fame,0.9284522933529556,0.9781357049942017,1,1
Kính Kiệtt tuc qtroi nè :)),1.5474204889215928,0.0014342271024361253,1,0
Cái bầy YouTube zơ,0.6189681955686371,0.0013809975935146213,1,0
Công Phạm khổ thầy ghê,0.0,0.002133155707269907,0,0
Luân Nguyễn Andr lạy mấy cha này luôn 😥,0.0,0.0016228565946221352,0,0
Gì kì z tr,1.5474204889215928,0.0014395733596757054,1,0
Dm bọn tiktok youtube bẩn. Đi ị cũng ko yên với bọn mày.,0.9284522933529556,0.9866514205932617,1,1
U mê tột đỉnh,0.3094840977843185,0.001446418114937842,0,0
Ti Ti kiếp nạn :v,0.9284522933529556,0.0019234209321439266,1,0
Phật tổ cũng phải bó tay bh chỉ có 3 đại gia Vinaphone Mobiphone Viettel cắt 4G 5G thì mới có thể cứu thầy đc thôi,0.6189681955686371,0.0014716716250404716,1,0
K. Tuyền bà thấy khùng gớm k,3.713809173411823,0.761546790599823,1,1
Longg Phann cảnh này thật quen thuộc,0.3094840977843185,0.0013734650565311313,0,0
Lan Cao má tụi nó 🤣,0.0,0.7322472333908081,0,1
"Đi wc đó mọi ng, tr ơi ..cho ng ta cái quyền riêng tư đc ko v ,",0.3094840977843185,0.4934503138065338,0,0
"Chào các bạn...mình đang quay quá trình thầy đi vệ sinh...mọi ng cùng theo chân mình nhé..nhớ cho mình 1 like, fl, đk kênh j đó....lạy tổ nghề live àk",1.2379363911372745,0.00204506516456604,1,0
Gabi Nguyễn vãi thiệt,0.9284522933529556,0.31382057070732117,1,0
Cherry Trần đái ẻ ko xong,2.16638868449023,0.018050508573651314,1,0
Thanh Thuỷ trloi đi 😒,1.5474204889215928,0.9980258941650391,1,1
Nó quay coi ổng đái ngồi hây là đái đứng chứ gì đâu. Nó đâu có tốt lành gì đâu. Đi theo tưng hô lên cho nổi nó quay kiếm tiền . Ông minh tuệ khổ ha sương tôi hk biết. Chứ mấy thằng quay nó giàu.,2.4758727822745485,0.9845523834228516,1,1
Thái Thành m phải k,0.3094840977843185,0.003010606626048684,0,0
"tiktoko, dutubo óc c.hhó",0.9284522933529556,0.9876812696456909,1,1
Hồng Nga cứu,0.3094840977843185,0.001430615084245801,0,0
"Đúng là 1 lũ teo não. Gặp t, t hốt shit chọi ra cho bỏ cái thói vô duyên của tụi bây. Người chứ có phải động vật hoang dã đâu mà ko biết hành động của tụi bây là vô duyên vậy",4.023293271196142,0.9920591115951538,1,1
Huỳnh Trang Huynh,0.6189681955686371,0.0013710028724744916,1,0
Cao Thanh Nhàn hài mà,0.0,0.009680286049842834,0,0
Thuỷ Hồ thua 🤦,0.6189681955686371,0.20734067261219025,1,0
Tu mà cô hồn các đảng bu quá cho nên đường Tu khó thành chánh quả quá,3.4043250756275043,0.9717217683792114,1,1
Thiên Hưngkk,0.3094840977843185,0.0015327498549595475,0,0
Tu rồi mà còn không yên nữa,0.3094840977843185,0.0013607691507786512,0,0
"Thầy gọi xe con cứu thầy :))\nCty vận tải THT travel car: Chuyên xe sân bay, đi tỉnh giá rẻ.chỉ từ 200k-250k. ( có xuất VAT).\nChi tiết lh:đt- zalo: 0832322526",0.0,0.0013986675767228007,0,0
Quốc Trầm Lê Đức thua 🙏,0.3094840977843185,0.8192108273506165,0,1
Mấy cha lỗ tai cây hết r,1.8569045867059115,0.3111598491668701,1,0
Mắc địk cũng nín luôn,0.3094840977843185,0.9658642411231995,0,1
"Để cho Thầy đi tự nhiên mấy cha youtuber , tiktoker ơi....",0.6189681955686371,0.0014515441143885255,1,0
Tìm Nước thánh,0.6189681955686371,0.0013775128172710538,1,0
thấy tội nhà sư tu hành cũng k yên…. quấy rầy cả ngày lm gì k biết…. fiền quá rùi… chắc nhà sư cũng quá mệt mỏi vì bị fiền muộn rùi…,0.6189681955686371,0.001365844625979662,1,0
"Giờ ai đầu tư cái dàn loa kéo, gặp đám Youtube này quay thì mở nhạc lên, nó quay trúng bị đánh gậy bản quyền vài lần là nó hết dám à. Mụ nội nó ng ta tu mà cũng không để yên",0.9284522933529556,0.8230703473091125,1,1
Tha cho thầy đi!!!,0.9284522933529556,0.002365861786529422,1,0
Bọn yotube làm dơ vloan,3.0948409778431856,0.17360924184322357,1,0
Bây giờ sợ nhất là mấy thánh YouTube Tiktok,0.6189681955686371,0.0013658823445439339,1,0
Mấy thằng youtube này k ai gãi đinh nó nhỉ 🤨😂,0.3094840977843185,0.958333432674408,0,1
Thế Giới Showbiz,0.0,0.0014187205815687776,0,0
"Tụi này đàn gải tai trâu ... cái này Phật Tổ cũng k độ nổi, xe tải nó độ mới nổi thôi 😕",0.9284522933529556,0.8609658479690552,1,1
Lương Trần Ngọc Mĩ nam mô à,1.8569045867059115,0.0014092366909608245,1,0
"Mn thấy bat kỳ trang nào đăng tin thầy cứ bao cáo, vậy mới hết được cái tụi đu bám này",1.8569045867059115,0.9742200970649719,1,1
Cái lùm mé nhiều khi t phải khẩu nghiệp chứ ko tịnh tâm nổi vs bọn này,2.16638868449023,0.885718584060669,1,1
thời đại của những thằng thất nghiệp bu vô youtub kiếm ăn xuyên tạc lợi dụng câu view câu like ngán ngẩm,2.16638868449023,0.34025266766548157,1,0
Phạm Thanh,0.3094840977843185,0.3113563060760498,0,0
Phật ơi con muốn tu mà quỷ nó ám con hoài :((,1.5474204889215928,0.8298313021659851,1,1
Lê Thị Lan Anh,0.9284522933529556,0.0013814672129228711,1,0
Trần Kiều Oanh,0.9284522933529556,0.0017372923903167248,1,0
Hung Nguyen,0.0,0.001358271692879498,0,0
Lê Ngọc Thùy Trang,0.9284522933529556,0.6725319623947144,1,1
Anh Tran 😅😅😅,0.0,0.0013904585503041744,0,0
Khang Trần,0.6189681955686371,0.00139157276134938,1,0
Đinh Việt Tường,0.0,0.0014049782184883952,0,0
Ngọc Thiệt,0.6189681955686371,0.008300067856907845,1,0
Âu Thuỷ Huệ,1.2379363911372745,0.01608230732381344,1,0
Nguyễn Quốc Nhật,0.3094840977843185,0.006793544627726078,0,0
Pham van Tho,1.2379363911372745,0.0018252661684527993,1,0
Hoàng Oanh,0.3094840977843185,0.0014668445801362395,0,0
Châu Mỹ Tú,0.9284522933529556,0.02272924594581127,1,0
Nguyễn Hoàng Đức Cherry Nguyễn,0.0,0.0019626962020993233,0,0
Ngoc Le 😂😂,0.6189681955686371,0.0014631879748776555,1,0
Mạnh Hiếu\nChau Sa Nguyen,0.3094840977843185,0.004309121519327164,0,0
Lương Ngọc Yến :),0.6189681955686371,0.001363584422506392,1,0
"Bá Hùng, Vân Anh, Nguyễn Thanh Huyền",0.3094840977843185,0.0013980349758639932,0,0
Tường Vi 😂,0.6189681955686371,0.001404128852300346,1,0
Lý Phan Tài Nhân,0.3094840977843185,0.15004731714725494,0,0
Chip Met Moi,0.0,0.01136093307286501,0,0
Giang Thảo,0.6189681955686371,0.08903191983699799,1,0
Nguyễn Nhật Lệ,0.0,0.9877353310585022,0,1
Thương Bống,0.9284522933529556,0.050491925328969955,1,0
A Quò Chảy,0.3094840977843185,0.06274160742759705,0,0
Minh Tuệ Vũ,0.3094840977843185,0.5078483819961548,0,1
Bùi Ngọc Hạnh,0.6189681955686371,0.09717235714197159,1,0
Ngô Hoàng Bảo Luân,0.6189681955686371,0.001369040459394455,1,0
Trần Thuỳ 🤦\u200d♀️,0.6189681955686371,0.001358271692879498,1,0
Chu Thị Nguyệt 🤣,0.0,0.00150023412425071,0,0
Huỳnh Huỳnh Thuỳ Nguyễn Mỹ Duy,0.0,0.001344825723208487,0,0
Nguyễn Thành Trung 😂,0.0,0.7812721133232117,0,1
Tu Trinh Thach,0.6189681955686371,0.00756801338866353,1,0
Nguyễn Ngọc Giầu,0.6189681955686371,0.8809627294540405,1,1
Nguyễn Nguyên,0.0,0.09932368248701096,0,0
Suri Angel,0.3094840977843185,0.0013996788766235113,0,0
"Lũ súc sinh trong cái lũ bẩn thúi, ngta tu mà ko yên với cái lũ súc sinh vật, tha cho thầy đi bây ơi",2.7853568800588677,0.986640989780426,1,1
Khầy cứ ịa luôn ra đó cho lũ thời cơ té nước theo mưa kia liếm sạch\nHọ muốn an yên cũng bị lũ lưu manh câu view rẻ rách chung mày làm phiền,1.5474204889215928,0.9946711659431458,1,1
